id,text
821,Saya mah ngga kaget perihal kenaikan PBB terjadi di berbagai daerah krn sdh melihat potensi itu terjd lebih dr 1 tahun lalu Tapi sama sekali terbayangkan bisa sampai demo seperti di Pati.. ..ini luar biasa...dinamikanya bisa multi efek Menarik untuk dicermati 2-3 bln ke depan
822,@UTDMaliq Kalo mau gubernur Jakarta bikin kebijakan blunder &amp; si gubernur nantang masyarakat yg bikin kelas bawah ngamuk total. Kalo ga gitu ga akan gerak &amp; apa2 harus dr mahasiswa. Di Pati smp kelas bawah ngamuk gara2 udah tone deaf &amp; si bupati nantang buat ngumpulin 50K orang buat demo
823,@FikriDianPrata1 @NenkMonica Kenapa....??? Koq kamu kelihatannya gak setuju dengan Perlawanan Rakyat Pati ketika di buat jadi JONGOS di daerahnya sendiri.....!!!! Jangan jadi Pahlawan kalo masih bermental Pengecut manusia BOTOL kayak kamu inilah yang seharusnya ikut dimusnahkan saat terjadi Demo Pati.
824,Salah satu yang bikin anarkis di aksi demo pati banyak korban gas air mata ...jangan sampe ada demo jilid 2 di pati ...rakyat berpengalaman dari demo kemaren ...pasti jilid 2 lebih parah lagi ... #demopati #aksipati #boikotgerindra #prabowo #gibran https://t.co/faWAySx6pI
825,Pak @prabowo : kenaikan pajak bukan hanya di pati . Kenapa demo² ? Harusnya demo nasional pak.. kenapa pajak yg dinaikan ?negara kita alamnya kaya . Mengapa rakyat yg di cekik lewat pajak ? Video lama ini pak. Kita putar ulang #REVOLUSI https://t.co/KqCqMt5PrX
826,@Heraloebss Tul.Demo di Pati murni dari rakyat lihat saja tidak ada bendera ormas apalagi bendera hitam yg dibawa oleh oknum ormas terlarang. Kami rasa itu yg membuatnya sukses murni kepentingan rakyat bkn kepentingan partai manapun dan ormas tertentu.
827,@Jateng_Twit Sebenarnya pusat takut kalau sampai pemakzulan yg diawali demo besar itu berhasil efeknya jauh lebih besar apa yg terjadi di pati daerah lain bisa mengikuti dan ujungnya tampuk krpimpinan nasional akan bisa diganggu
828,@CNNIndonesia Kerja yg bener kek lu. Apa suruh masyarakat usaha sendiri tapi maksa masyarakat bayar pajak padahal gak ada sama sekali kontribusi gede dari pajak yg dibayar. @prabowo lu reshuffle kabinet beneran apa kagak sih pak?
829,@Lanun_1017 @sudirmansaid INI HANYA RESHUFFLE KABINET MALING PERTAMINA PENGGANTINYA BISA JADI MASIH MALING-MALING JUGA?! MALING DENGAN SETORAN KE BRANKAS-BRANKAS YANG BARU.
830,Salah satu resolusi 2024 yang kerasa banget adalah akhirnya punya side job sebagai career coach dan lumayan bgt penghasilannya hamdallah Semoga di 2025 ini lebih konsisten jadi di Bali pakai penghasilan dari side jobku ini lebih dari cukupp
831,@ferly_liemz Jangankan lu yg cina.. itu yg ngata2in orang aura maghrib gtu perkarakulit kagak putih.. laaahhh.. gak berasa rasis.. emang gak suka ngaca orang2 kebnyakan..
832,Lama lama gedeg dah bacain komen orang ngatain orang lain aura maghrib apasihh woy
833,@initiaraandini instead of aura nya maghrib banget mending diganti aura nya sandekala banget
834,Aura maghrib apa si noh dia kaga kebanting itu jejeran sama keluarga dokter oky https://t.co/JLhNcOlzP3
835,gwa muak bgt liat komen komen ttg konten ruang guru atau konten aura maghrib konten yg mengedukasi tp malah di hate
836,muak sm orang orang yg suka komen aura maghrib aura maghrib menurut gue lo anjing
837,@tanyakanrl aura maghrib??? like woy gak lucu jadiin sholat buat bahan ngerundung orang lain
838,mulai gerah banget denger kata tobrut sama aura maghrib
839,@didilionrich Wow. Makin hancur ini lapisan atas birokrasi di Indonesia. Ga pemerintah masih ada DPR dan lembaga2 lainnya rakyat dapat apa? Tapera pajak naik dan biaya baru apa lagi?
840,Tidak terkesan dengan tren art ghibli oleh gpt ini. Kalo semua art style bisa dikonversi oleh ai dan dipakai untuk konten media (apalagi monetized) jadi tidak istimewa lagi. Art style akan dianggap tidak bernilai dan usaha (juga bakat) untuk membuat grafis manual akan disepelekan
841,Sedih bgt liat tren AI ghibli ini sumpah. Bener2 hak cipta being extremely violated bgt di zaman ini
842,Aku gak bakal ikutan tren AI untuk ghibli style karena aku sayang banget sama film-filmnya
843,@txtnyarizky Saya pikir tren viral seni AI bergaya Ghibli menarik tapi kontroversial. Ada kekhawatiran etis soal integritas seni dan dampak pada seniman manusia apalagi Hayao Miyazaki bilang AI itu penghinaan terhadap kehidupan . Tapi AI juga bisa tingkatkan kreativitas dan perkenalkan
844,@HabisNontonFilm The real fans Ghibli psti gaakan berani pake tren generate Ai ini. Gak kebayang semurka apa kakek Hayao Miyazaki ini liat tren ini. Secara blio tuh orangnya perfeksionis dan depth into feeling bgt kalau bikin karya
845,gua rasa ni yang ikut tren style ghibli pake Ai itu sebenernya orang2 yg ga pernah nntn ghibli soalnya kalo yg bener-bener suka nonton film2 dari studio ghibli ga mungkin ikut tren sampah kayak begitu
846,@cer_ceritahidup @sheiladaisha Pendapat saya menggunakan AI untuk buat seni ala Studio Ghibli tanpa izin itu etis bermasalah. Hayao Miyazaki jelas menentangnya bilang itu penghinaan pada kehidupan . Walau gaya tak dilindungi hak cipta respek pada pencipta asli penting. Tren ini kontroversial apalagi buat https://t.co/ICC0eskBQj
847,@AREAJULID Liat rep orang byk yg senasib kyknya. Termasuk gw haha. Dan setau gw tipe ortu di Asia mostly didik anaknya kyk ini. Apa pukul apa cubit apa diteriakin apa sillent treatment. Mana udh gede nya jadi generasi sandwich hmm
848,Liat berita di tiktok atau di twitter kenapa orang pada jahat-jahat banget ya? Apa karena efek pandemi? Atau karena efek banyaknya orang yg flexing di medsos? Jadi imbasnya yang liat pengen juga flexing dengan segala cara di lakukan.
849,Oknum pejabat politikus mah emang byk yg kyk gitu pak suka plin plan. Ada juga yg ketahuan flexing lalu ngaku tas KW bawa bekal ke salt bae ulang thn di warung ritz carlton pura2 galak rupanya MARKUS dan msh byk cth lainnya dikira rakyat ngak cerdas pdhl.....
850,@xiayuejiu BUSET LINKED IN PLATFORM TERPROFESIONAL kirain buat bragging flexing sederet gelar sama buat blog kata-kata mutiara sama motivasi. Rusak citra platform aposeee. Lu mah rusak citra si pengguna yg lu doxxxing. BUSEEET TUH NAMA LENGKAP AMAT GAMPIL DICARI https://t.co/mKtTlheph0
851,Knp ya org2 kaya indo khususnya yg ciwi2 ni kalo flexing kekayaan mesti yg dipamerin kalo ngga tas ya outfit. Itupun stylenya tetep keliatan bukan barang mahal kaga ada yg ngide flexingnya tanah persawahan kek trading kek komplek perumahan yg dia beli kek saldo atm kek
852,@Askrlfess temen gw jg ada yg ngutang 15-20rb berkali2 kalo dikumpulin bisa byk anying pas ditagih malah blg halah dikit doang tp kerjaannya di story flexing duit di mbanking mulu hadeh
853,@archierves jatohnya flexing eh tp gapapa deh temanmu yg itu kan tdk bisa ngikutin kyk gini lmao
854,@PartaiSocmed Kenapa ya OKB banyak yg flexing nya tuh ketara banget sedangkan old money ya mereka kalo pake tas branded ga sebegitunya diliatin kalo lagi foto
855,Ya Allah terkutuklah para koruptor2 ini di dunia dan di akhirat Aamiin Serius deh kesel bgt gue tax compliance perusahaan swasta engap2an ngerjain pajak kantor gue bayar pajak ke pemerintah Milyaran tiap bulan tp dipake hura2 sama staff kemenkeu
856,Padahal ada chance bisa menang dan dapat piala untuk timnas Indonesia U-20. Kan selama ini kalau dapat piala harus bayar pajak. Eh gagal jadi tuan rumah U-20. Bela dulu negaramu baru negara orang. Buat dulu aman di negaramu baru negara orang.
857,@avemoure Beda ga sih sama istri pejabat yg udh terkenal misal istrinya pa walikota atau apap kek. Keknya lebih menonjolkan kegiatan dibanding flexing kek ibu ini
858,Dasar kang flexing sekeren apapun lu sekali ilfeel ya ttp ilfeel makanya attitude di jaga. Ngang ngong ngang ngong aja si kerjaannya
859,@Exyezetop @Simine554 @Terajana313 Khusus utk pajak kndaraan: kita kan lewat jalanan yg mereka buat. Utk bngun jalan dan perawatannya itu butuh biaya besar. Kita gak bisa naik kndaraan brmotor tnpa jlanan yg mulus. Apa antum2 tdak merasa berhutang sdah mnikmati fasilitas berbayar scara gratis?
860,Bro.. baru hari pertama puasa setelah dapet dan skip sehari karna belum mandi sudah scuffed.. Aku ga sahur karna alarm ga bunyi cuma minum aja trus sekarang ada kelas jam setengah 8 alarm ga bunyi aku baru bangun
861,@detikcom ah lemah iman banget... puasa tanpa ujian real g seru tau... cm nahan lapar dan haus doang bisa dengan molor di kasur...gampang. harusnya liat orang makan beneran biar mantep krn kesabaran dan kesungguhan dipraktekkan tidak cm jadi jargon pemanis status whatsapp
862,Benar. Yg hrs tanggung jawab KAI. Yg berkuasa buat SOP: KAI. Yg berkuasa memecat: KAI. Yg berkuasa buka CCTV: KAI. Kita bisa maki-maki pelapor sekarang karena cuma tumbler murah . Tapi gimana kl yg hilang barang lain yg lebih berharga? Witch hunt pelapor ngapain?
863,Baru buka Twitter dan masih gak paham sama isu kehilangan Tumbler Itu si mbaknya menuduh petugas ybs dan menuntut PT KAI utk memecat kah? Atau PT KAI ambil keputusan cepat karena keburu viral? Bingung kenapa tiba2 petugasnya dipecat apakah skip proses investigasi?
864,Dr dulu gw gak paham knp orang sebegitunya sm tumbler meanwhile tumbler-tumbler gw yg mostly dapat dr gift (salah satunya dari rups) gw hibahin ke orang lain biar gak numpukin barang-barang yg gak kepake karna menurut gw semua tumbler sama aja sama sama cm buat nampung air
865,Asli gak nyangka perkara penumpang teledor kehilangan tumbler Tuku efeknya bisa sampai mecat pegawai KAI. Dari isi chatnya kelihatan kalau pegawai tulus ngebantu penumpang. Tapi sayang penumpang yang dibantu malah tidak tahu diri. Sedihnya lagi pegawai tersebut sudah rela beli
866,Sejujurnya saya sendiri gak pernah tertarik mengikuti tren AI Ghibli style karena saya sendiri menghormati maestro anime Hayao Miyazaki dan juga bangga dengan artstyle saya sendiri bukan hasil AI yang serba instan
867,Kenapa ya anak kecil suka nontonin skibidi skibidi itu apa aneh banget bentuknya jelek begitu
868,@Astrianov @tanyarlfes Kayanya emang horor mukanya. Makanya bocil2 pada takut Anakku mau pipis aja sampe ngucap tadi aku takut ada kekeyi sama skibidi toilet bun
869,tapi katanya sih ke-nonchalant-an aku ini mirip sama bapakku wkwkwk. tp gatau ya udh meninggal dari umur aku 7 tahun jd lupa sifat beliau gimana
870,akhirnya nemu my new gen of sa hi so mi di mereka huhuhu NERD NONCHALANT BF BADDIE GF garis keras https://t.co/QmUWyHaG5e
871,@rataadalah Kok lu jd nonchalant gt sih disini
872,nonchalant nonchalant tai orang gw kek ijat
873,Pertanyaan kapan ini? Kapan itu? Udah umur segini loh seolah-olah udah telat banget. Padahal kalau mati umur segini juga pada bilang kasian ya mana masih muda
874,@DrEvaChaniago Pemilu telah usai... Kewajiban kita telah kelar... Hak kita telah kelar..??? Tentu belum. Hak rakyat itu mengetahui hasil pemilu yg jujur dan adil jika hal itu tidak terpenuhi maka hak kita sebagai rakyat belum juga terpenuhi.
875,@aniesbaswedan bongkar &amp; Laporkan kecurangan KPU itu tindakan Pidana ternyata yg ditampilkan hasil Pemilu th 2019 sedang yg 2024 dikunci sirekap biadab...penghianat rakyat https://t.co/GMzJRopNQZ
876,@Kathmandu2014 @DrEvaChaniago Maaf kak.... Pemilu telah usai kewajiban rakyat telah kelar. Tapi hak rakyat utk mengetahui hasil yg jujur dan adil blm terpenuhi. Pemilu itu hukumnya mubah. Klo dijalankan dgn amanah maka BS jadi Sunnah tp kalau dijalankan dgn tdk adil maka jd haram org yg menyelenggarakannya.
877,Kalo bawaslunya sudah begini maka membawa permasalahan pemilu ke MK sama saja bunuh diri. Karena MK hanya melihat hasil suara sementara pembuktian kecurangan akan diserahkan kembali ke Bawaslu..
878,@Pendekar969 Ya iyalah waktu dia menang percaya hasil quick count sekarang kalah ya dia nggak percaya dan berencana menolak hasil pemilu.. memang lidah tak bertulang beneran.. https://t.co/dDZsFNAxbG
879,@partaimedsos45 Belom dilantik tolol. Nte mau nagih apa??? Dungu bin ajaib ya. Mau nagih kata Lo??? hasil pemilu aja kalian gak mengakui. Otaknya dipake dulu ya. Belom menjabat udah ngomong tagih menagih aja. Noh tagih janji2 Jokowi dulu
880,@hasyimmah Jangan bawa2 kemenangan ini merupakan hasil perjuangan dengan cerita iba. Tersebar video yg memperlihatkan persentase masing2 calon yg muncul saat ini di quick count dan sirekap sudah diumbar oleh qodari tgl 5 januari 2024. Kok bisa sama padahal 1 bulan lebih sebelum pemilu?
881,@psi_id Oww..jadi maksud ny hasil pemilu ny harus sesuai lembaga survei gitu ya??? Sama sperti hasil pilpres gitu ???? Statement ini lumayan mencurigakan !!!!!! Bisa jadi ada penggelembungan suara yg TSM utk psi dan juga capres tertentu!!!!! Makasih info nya ya min..
882,@BukeLeadee @Bara_Rc @Dennysiregar7 Ini negara dunia nyata bang bukan negara di film negara punya 1001 lembaga yang memastikan negara berjalan semestinya dan Kalau pemilu bagi anda itu penting ywd hormati hasil yg ada sekarang
883,@esjunier @kiki_viona @pebriantoj26 @H4T14K4LN4L42 @jokowi @psi_id @prabowo @gibran_tweet Dengki kalian ke paslon lain jg sama aja sih. Cukup terima kekalahan aja. Liat aja sampe ada beberapa daerah yg pemilu ulang malah turun kan suara paslon 01. Nanti setelah hasil resmi keluar minta ulang lg. Pokoknya sampe 01 menang
884,@miniminiversee @partaimedsos45 Iya sih kak. Memang belum. Hasil resmi pemilu aja belum. Cuma memang agak pedes2 tagihan dan keluhan orang2. Mulai makan siang beras dsb. Gak ada yg marah ma Jokowi marahnya sama Prabowo. Kurang bisa kupahami..... Padahal 01 n 02 anteng aja. Ada apa ini masyarakat?
885,Anda pegiat HAM tapi anda buta tuli dan bisu terhadap kecurangan pemilu yg hampir terjadi diseluruh wilayah pelosok republik ini anda sdh menyatakan capres gagal terhdap lawan bicara pdhl hasil resmi pun belum digelar bahasa anda seakan melegitimasi kemenangan hasil QC.
886,@yaniarsim Inilah suara rakyat sebenarnya. Bukan massa suruhan/bayaran. Mereka benar2 tdk puas dg hasil kinerja KPU tp ada yg mencoba memplitirnya seolah2 mereka sbg massa yg kalah. Sampe negara/orang asing jg sdh pd tau klo pemilu di Indonesia belumlah rampung.
887,@RahmatAjja16 @S4n9_P3n99u94t menerima muka lue jauh....cari tu pernytaan prabowo yg menytakan dia menolak hasil pemilu hadehhh....ente baru nyoblos sekali??
888,@DS_yantie @Dennysiregar7 Sbuah upah 5th yg lalu...seandainya dlu pak P ttp ngotot akan hasil pemilu mungkin bliao sdah jd presiden di pemilu yg lalu
889,@Pribumituan Wkwkwkkk Aneh banget malah Bangga sama hasil RC internal bukan yang NETRAL mau jadi pemain mau jadi wasit juga u..? Agak laen emang logika pendukung Abah.... Gak percaya KPU ngapain mau ikut pemilu..? Mendingan pilih Presiden sendiri aja versi KADRUN lewat itjtima
890,@VIVAcoid Biarkan saja hak angket berjalan biar sejarah mencatat bahwa pernah ada pemilu yang terbukti curang secara TSM. Semua akan tau bahwa pernah ada pemerintahan terpilih dari hasil curang..hanya itu saja Bos
891,Benar juga nih penetapan hasil pemilu serentak jangan jangan akan dipercepat sebelum Hak Angket DPR RI digelar. Ayo cepat donk gelar Hak Angket DPR jangan sampai KEDULUAN PENETAPAN HASIL PEMILU SERENTAK 2024 YANG DIPERCEPAT!
892,@PDemokrat Yang menjadi dasar rekonsiliasi itu dri hasil perhitungan prosentase pemilu yg transparan akuntabel jurdil dan bermartabat mas.
893,Jantungnya organisasi adlah pmbinaan kader hasil pemilu jeblog sapa yg tanggjwb di negeri kita ini kalo sdh duduk brbuat salah pun dibnrkn oleh pimpinannya ga mau mundur uenak yo apa kata gw
894,@ignasbowo Sudahlah pendukung 01 &amp; 03 harus belajar dr Prabowo. Capres yg santun berjiwa besar dan taat hukum. Contohlah dia di pilpres 2019. Gak protes gak bikin gaduh. langsung terima hasil pemilu. Pendukugnya jg santun gak ada yg protes sama sekali. Cam kan itu wahai pendukung 0103.
895,Anda betul betul sangat tidak menyadari bahwa anda sudah usai bagi republik ini Oktober 2024. Prilaku mu sangat memalukan. Bukan contoh yg baik. @jokowi CC @ganjarpranowo @mohmahfudmd @puanmaharani_ri jgn lagi terulang peristiwa ini. Pilpres terjahat bagi saya sama sprti ORBA
896,@Wisanggeni_lex @2024_ourfuture @MurtadhaOne1 Padahal kalo dia nahan gibran buat maju cawapres atau gibran menolak berpasangan dengan prabowo maka elektabilitas gibran akan naik dan bisa menang di kontestasi pilpres 2029 tapi ungkapan bu mega soal petugas partai membuat seseorang disamping jokowi marah besar
897,@VIVAcoid Tidak usah banyak bicara tidak usah banyak drama Pilpres 2024 ini yang kita kalahkan bukan Ganjar atau Prabowo tapi yang kita kalahkan Joko Widodo dengan cara memilih Anies Baswedan maka Joko Widodo akan tumbang pilih No 1 https://t.co/kvGgNWNRNh
898,@aniesbaswedan MasyaAllah upaya anda bagus yg mbantu warga ngukur tensi darah sungguh bermanfaat hood job terimakasih. Mari menangkan Anies Muhaimin pd pilpres 14/02/2024 ajaklah semua keluarga tetangga sahabat dan kenalan lainnya aamiin AMIN AMIN AMIN
899,@hasyimmah Pemilih rasional akan menjagokan paslon dgn peluang bsr untk menang. Dan untk pilpres 2024 sptnya 02 the winner. Siapapun pemenangnya yg nukang tetap ngolah kayu yg nelayan ttp melaut yg ternak ttp ngarit rumput. Jgn terlalu berlebihan ntar hbs pemilu mrk pd rangkulan.
900,@AgusYudhoyono Heran rangorang partai demokrat gak sadar dan gak evaluasi 2x kontestasi pilpres dukung wowo perolehan suaranya hijrah gratis ke gerindra. Bahkan 2024 diprediksi tinggal 4-5% saja krn sebagian pindah lagi ke gerindra. Kacian... Halu kalo demokrat menang di pileg. https://t.co/PKQLaPLImy
